path,label 
../Image/UTKCropped\utkcropped/26_0_3_20170119183545783.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119183546909.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119183552806.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119183721996.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119183729879.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119183730738.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119183739782.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119183830982.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119183851623.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119183928432.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119183930502.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119183941022.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119183944270.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119184110103.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119184126439.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119184127431.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119184128158.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119184129122.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119184132638.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119184204318.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119184256959.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119184303327.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119184304215.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119184304951.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119184305598.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119184306231.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119184306855.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119184329894.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119184330719.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119184335552.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119191754105.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119191755562.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119191757778.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119191924624.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119191956113.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119192058354.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119192134681.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119192253329.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119192319953.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119192320961.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119192352369.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119192356378.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119192402842.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119192418265.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170119192438322.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170120134330671.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_3_20170120134528696.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170103214633693.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170103224832945.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170103224903432.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170103235020885.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170103235233157.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170103235258756.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170103235328516.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170103235333148.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170103235338373.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170103235404028.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170103235427740.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170103235429853.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170103235432764.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170103235523972.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170103235546910.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170103235609892.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170103235645596.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170104165424576.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170104170011130.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170104200600267.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170105162624331.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170105163503003.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170108224531895.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170113175636526.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170116182154649.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170116182250630.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170116183518793.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170116192438997.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170116192510762.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170116193007097.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117152317187.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117152500051.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117152521052.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117152714787.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117152744875.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117152758143.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117152801765.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117153015117.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117153017629.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117153025829.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117153053957.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117153243021.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117153320853.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117153355923.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117153404221.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117153449084.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117153648990.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117153706349.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117153949109.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117154033686.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117154446109.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117172722652.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117195406973.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117195456708.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117195459004.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117195502469.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117195551948.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117195554244.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117195657219.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117195705718.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117195713037.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117195717237.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117195722036.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117195754045.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117195846957.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117195915493.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117200017039.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117200020292.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117200025445.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117200038821.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117200102299.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117200225399.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117200423270.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117200431437.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117200446422.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117200533197.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117200550222.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117200626708.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170117201113262.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_0_4_20170120140013888.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170103175557343.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170103180235712.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170103180530224.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170103180546928.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170103180649464.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170103180946896.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170103181112840.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170103181123449.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170103181326336.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170103181710200.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170103181852617.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170103181901521.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170103181926881.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170103181940954.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170103181948785.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170103182026289.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170103182040225.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170103182456297.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170103213110260.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170103224921463.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170103234817732.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170103235707476.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170104021254429.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170104021504132.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170104021534429.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170104022111485.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170104022424245.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170104165749289.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170104165807080.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170104233850235.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170104235143076.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170104235427939.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170105002839534.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170105003228731.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170105163250483.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170105163517523.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170105183644799.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170105183649031.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170105183657951.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170105183935352.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170109002353702.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170109002602686.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170109132910372.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170109134235854.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170109141214949.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170110173815028.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170111182452795.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170112203844509.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170112213001988.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170112231759374.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170112234157545.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170112235918563.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170113000016345.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170113000527784.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170113001451463.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170113001701275.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170113012122280.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170113180707130.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170113182514710.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170113210126901.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170113210127127.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170113210127505.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170113210604325.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170113210605016.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170113210605337.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116021541440.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116153206969.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116153214587.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116153823864.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116153830684.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116162357240.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116164040161.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116164344661.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116164911648.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116165702615.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116170915992.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116171048641.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116173105204.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116175417440.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116180117686.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116180121605.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116180349689.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116180843455.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116183936414.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116184024662.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116184240259.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116184507521.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116184526152.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116184549800.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116184604799.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116184651548.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116184725493.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116184824361.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116184837899.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116192554607.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116193157590.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116193313554.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116204809505.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116214300865.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116220807186.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116220831323.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116220842573.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116224857470.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116225049260.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116225127693.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116231512359.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116232337954.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116232424535.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116232646294.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116233751506.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116234614748.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116234619701.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116234644899.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116234649104.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116234741431.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116234743292.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116234828566.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116235012961.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116235045805.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116235548284.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170116235853558.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117001121254.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117001335885.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117003136628.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117003146021.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117003208726.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117003218198.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117003226902.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117003240286.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117003243018.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117003245354.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117003247198.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117003252979.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117003258343.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117003314278.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117005855768.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117005859409.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117091325822.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117091431823.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117091452417.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117091502729.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117091638287.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117091649819.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117091659319.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117091743194.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117091820820.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117091834220.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117094729864.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117094755094.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117103606667.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117105735230.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117105747119.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117131041963.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117144831027.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117152442875.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117152551661.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117152609260.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117152659255.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117152703723.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117152808211.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117152955925.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117153116669.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117153202141.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117153205725.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117153211341.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117153217757.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117153717556.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117154103821.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117154814509.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117154817805.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117164030406.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117170011666.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117170217033.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117170417131.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117170847202.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117171040563.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117171130618.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117171248386.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117171418571.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117171447434.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117171512771.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117171657311.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117172636235.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117173257366.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117173532444.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117173557316.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117173613245.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117173639429.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117173648397.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117173739125.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117173801797.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117173945869.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117174119845.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117174144110.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117174148184.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117174249502.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117174305030.jpg.chip.jpg,0
../Image/UTKCropped\utkcropped/26_1_0_20170117174358903.jpg.chip.jpg,0
